medication_id,medication_name
13967,EQUALINE TOLNAFTATE ANTIFUNGAL
13968,Pre-moistened Hemorrhoidal Pads
13969,EQUALINE CLOTRIMAZOLE ANTIFUNGAL
13970,Equaline Heartburn Relief
13971,equaline sinus congestion and pain
13972,Equaline aspirin
13973,Light Moisturizing Antibacterial
13974,equaline hair regrowth treatment for men
13975,Equaline Multi-Action Antiseptic
13976,Equaline tussin cough
13977,equaline clearlax
13978,Equaline tussin
13979,Equaline Allergy relief
13980,equaline anti itch
13981,equaline complete
13982,equaline naproxen sodium
13983,Equaline Mucus ER
13984,equaline sore throat
13985,Equaline milk of magnesia
13986,Acetaminophen 8 Hour
13987,equaline acetaminophen
13988,Headache Formula PM
13989,Equaline migraine formula
13990,equaline allergy
13991,Equaline Mucus Relief
13992,equaline cough dm
13993,Chewable Low Dose Aspirin
13994,Equaline Childrens Acetaminophen
13995,Equaline Cold Sore Treatment
13996,Equaline Stay Awake
13997,Cough and Cold Relief HBP
13998,EQUALINE MEDICATED WIPES
13999,Equaline Dandruff
14000,CLASSIC CLEAN 2 IN 1
14001,OCEAN BREEZE 2 IN 1 DANDRUFF
14002,Equaline headache formula
14003,equaline nasal decongestant
14004,Essential Everyday Antibacterial
14005,Essential Everyday Antibacterial Moist Wipes
14006,equaline pain relief pm
14007,Equaline Sleep Aid
14008,Equaline nasal allergy
14009,equaline flu and severe cold and cough
14010,Equaline all day allergy
14011,equaline laxative
14012,Equaline childrens all day allergy
14013,EQUALINE BLUE ICE PAIN RELIEVING
14014,equaline daytime and nighttime cold
14015,daytime severe cold
14016,Pressure and Pain PE Plus Mucus
14017,Pressure and Pain PE Plus Cold
14018,equaline tussin cough and cold
14019,Acetaminophen Gelcaps
14020,"Daytime Cold, Nighttime Cold"
14021,equaline esomeprazole magnesium
14022,equaline arthritis
14023,Equaline Lice Treatment
14024,equaline nighttime cough relief
14025,Multi-Symptom Daytime Cold Rapid Release
14026,equaline daytime and nighttime cold and flu relief
14027,equaline aller ease
14028,Equaline adult tussin
14029,equaline daytime severe cold and flu relief
14030,Equaline Moisturizing Dandruff
14031,equaline anti nausea
14032,Equaline loperamide hydrochloride
14033,Severe Cold PE Multi-Symptom
14034,equaline daytime cold and flu relief
14035,Equaline Gas Relief
14036,sinus plus allergy PE
14037,Equaline night time
14038,Equaline hemorrhoial
14039,Equaline cool heat
14040,Equaline Tussin Mucus and Chest Congestion
14041,EQUALINE Oxymetazoline HCl Nasal Decongestant
14042,Equaline Mucus DM
14043,"Maximum Strength Mucus Relief Cold,Flu and Sore Throat"
14044,maximum strength mucus relief severe congestion and cough
14045,equaline nighttime severe cold and flu
14046,Equaline tussin cough and chest congestion
14047,Clean and Refreshing Body Wash
14048,equaline zinc cold remedy
14049,equaline antibiotic
14050,Equaline Miconazole 7
14051,equaline childrens mucus relief
14052,Equaline hemorrhoidal cooling
14053,equaline lice killing
14054,Equaline nighttime
14055,Day Time Cold Head Congestion Severe
14056,equaline childrens cold
14057,equaline multi symptom flu and severe cold daytime
14058,equaline childrens ibuprofen
14059,equaline night time cold and cough
14060,equaline omeprazole
14061,equaline eye itch relief
14062,equaline childrens cold and cough
14063,Unisom SleepMelts Nighttime Sleep-Aid
14064,Cortizone 10 Cooling Cream Anti-Itch
14065,Cortizone 10 Easy Relief
14066,Cortizone 10 Intensive Healing
14067,Cortizone 10 Cooling Relief
14068,Cortizone 10
14069,Unisom PM Pain Nighttime Sleep Aid and Pain Reliever
14070,Benzodent
14071,Unisom SleepTabs
14072,Unisom SleepGels Nighttime Sleep-Aid
14073,Unisom Warming Cherry
14074,Unisom SleepMinis Nighttime Sleep-Aid
14075,Icy Hot Back and Large Areas
14076,Selsun Blue Accion Humetante
14077,Selsun Azul Suave y Manejable Humectante
14078,Selsun Oro
14079,Icy Hot Arm Neck Leg and Small Areas
14080,Icy Hot Arthritis
14081,Icy Hot Power Gel
14082,Icy Hot
14083,Icy Hot Medicated No Mess Applicator
14084,Icy Hot Vanishing Scent
14085,Icy Hot Naturals
14086,Icy Hot No Mess Vapor Cough Suppresant
14087,ICYHOT Medicated
14088,Icy Hot No Mess Vapor Cough Suppresant for Kids
14089,Gold Bond
14090,Cortizone 10 Plus
14091,Cortizone 10 Creme Ultra Moisturizing
14092,Gold Bond Foot
14093,Gold Bond Medicated Foot
14094,Gold Bond Pain Relieving Foot
14095,Gold Bond Pain Relieving Foot Roll On
14096,Gold Bond Pain and Itch
14097,Gold Bond Baby Cornstarch Plus
14098,Balmex Diaper Rash Stick
14099,Balmex Multi Purpose Healing
14100,Cortizone 10 Intensive Healing for Eczema
14101,Cortizone 10 Poison Ivy Relief Pads
14102,Cortizone 10 Hydratensive Soothing Anti Itch
14103,Cortizone 10 Hydratensive Healing Anti Itch
14104,Cortizone 10 Intensive Healing Feminine Itch Relief
14105,Cortizone 10 for Psoriasis
14106,Cortizone 10 Anti-itch for Diabetics Skin
14107,Gold Bond Ultimate Hand Sanitizer Sheer Moisture
14108,Gold Bond Anti Itch
14109,Gold Bond Medicated Pain and Itch Relief
14110,Gold Bond Intensive Healing Anti Itch Skin Protectant
14111,Gold Bond Ultimate Diabetics
14112,Gold Bond Medicated eczema relief
14113,Aspercreme Pain Relieving
14114,Aspercreme Heat
14115,Aspercreme Max No Mess Roll On
14116,Aspercreme with Lidocaine Pain Relieving Creme
14117,Arthritis Hot
14118,Gold Bond Original Strength
14119,Gold Bond Ultimate Protection
14120,Gold Bond Extra Strength
14121,Gold Bond Ultimate Eczema Relief
14122,Gold Bond Ultimate Eczema Relief Hand
14123,Gold Bond Ultimate Healing Concentrated Therapy Cream
14124,Gold Bond Ultimate Healing Concentrated Therapy
14125,Gold Bond Ultimate Hand Sanitizer Moisturizer
14126,Icy Hot Advanced Relief
14127,Icy Hot XL Back and Large Areas
14128,Icy Hot Medicated Roll Medium
14129,Icy Hot Medicated Roll Large
14130,ACT Dry Mouth Anticavity Fluoride
14131,ACT Anticavity Fluoride Rinse Kids Scooby Doo
14132,ACT Anticavity Fluoride Kids Spongebob
14133,ACT Kids Anticavity Fluoride Fruit Punch
14134,ACT Anticavity Fluoride Cinnamon
14135,ACT Anticavity Fluoride Mint
14136,Act Total Care Anticavity Fluoride Fresh Mint
14137,ACT Anticavity Fluoride Kids Bubblegum
14138,ACT Braces Care Anticavity
14139,ACT Advanced Care Plaque Guard Antigingivitis Antiplaque
14140,ACT Restoring Anticavity Fluoride Spearmint
14141,ACT Restoring Anticavity Fluoride Cool Mint
14142,ACT Total Care Sensitive Anticavity Mint Mouth
14143,ACT Total Care Anticavity Fluoride Icy Clean Mint
14144,ACT Total Care Dry Mouth Anticavity Mouth
14145,ACT Total Care Sensitive Anticavity Tropical Mouth
14146,ACT Restoring Anticavity Fluoride Cool Splash Vanilla Mint
14147,ACT Restoring Anticavity Fluoride Mint Burst
14148,ACT Restoring Anticavity Fluoride Mouthwash Cool Splash Spearmint 2X
14149,Rolaids Regular Strength Mint
14150,Rolaids Extra Strength Mint
14151,Rolaids Extra Strength Fruit
14152,Rolaids Ultra Strength Mint
14153,Rolaids Ultra Strength Fruit
14154,Rolaids Regular Strength- Mint
14155,Rolaids Regular Strength- Cherry
14156,Rolaids Ultra Strength- Mint
14157,Rolaids Ultra Strength- Cherry
14158,Rolaids Ultra Strength Antacid Orange
14159,Rolaids Ultra Strength Antacid Strawberry
14160,Rolaids Advanced Antacid Anti-gas Mixed Berry
14161,Capzasin P Arthritis Pain Relief
14162,Flexall Plus
14163,Selsun Blue 2-in-1
14164,Icy Hot with Lidocaine
14165,Pamprin Multisymptom Menstrual Pain Relief
14166,Pamprin Cramp Menstrual Pain Relief
14167,Pamprin Max Menstrual Pain Relief
14168,Premsyn pms Premenstrual Syndrome Relief
14169,Bullfrog Surfer
14170,BullFrog Super Block
14171,BullFrog Quik
14172,BullFrog Ultimate Sheer Protection Face
14173,BullFrog Quik Gel Sport
14174,BullFrog Water Armor Sport Super
14175,Kaopectate Regular Strength Peppermint Flavor Anti Diarrheal
14176,Xyzal Allergy 24HR
14177,Childrens Xyzal Allergy
14178,Kaopectate Regular Strength Vanilla Flavor Anti Diarrheal
14179,Kaopectate
14180,Allegra Allergy
14181,Childrens Allegra Allergy
14182,Allegra Cooling Relief Anti-Itch
14183,Allegra Intensive Relief Anti-Itch
14184,Allegra-D Allergy and Congestion
14185,Nasacort Allergy 24HR
14186,Childrens Nasacort Allergy 24HR
14187,Selsun Blue Deep Cleansing Micro-Bead Scrub
14188,Selsun Blue Itchy Dry Scalp
14189,Selsun Blue Sensitive Scalp
14190,Selsun Blue Moisturizing
14191,Selsun Blue Scalp Itch Treatment
14192,Kaopectate Regular Strength Cherry Flavor
14193,Selsun Blue Medicated
14194,Surfak Stool Softener
14195,Selsun Blue Full and Thick
14196,Selsun Blue Naturals Island Breeze
14197,"Selsun Blue Naturals Itchy, Dry Scalp"
14198,Selsun Blue Normal to Oily
14199,Sportscreme
14200,Kaopectate Extra Strength Peppermint Flavor Anti Diarrheal
14201,Capzasin HP Arthritis Pain Relief
14202,Capzasin Quick Relief
14203,Capzasin No Mess Applicator
14204,Herpecin
14205,Selsun Azul Revitalizante
14206,ShopRite Non Aspirin
14207,ShopRite antifungal
14208,ShopRite Dual Action Complete
14209,ShopRite Allergy Relief Nasal
14210,ShopRite Acid Reducer
14211,shoprite ibuprofen pm
14212,ShopRite Nasal Decongestant
14213,ShopRite Ni Calm
14214,ShopRite Nasal
14215,ShopRite Triple Antibiotic
14216,ShopRite Ibuprofen IB
14217,ShopRite
14218,ShopRite Nasal Decongestant PE
14219,ShopRite Childrens Acetaminophen
14220,ShopRite DayTime Flu Plus Severe Cold And Cough
14221,ShopRite Nighttime Flu Plus Severe Cold and Cough
14222,ShopRite Lansoprazole
14223,shoprite acetaminophen
14224,Everday Clean Dandruff
14225,ShopRite Hemorrhoidal
14226,ShopRite Infants Acetaminophen
14227,shoprite allergy and congestion relief
14228,ShopRite Childrens Ibuprofen
14229,ShopRite Allergy D 12
14230,ShopRite Antacid
14231,ShopRite Sleep Aid
14232,ShopRite Pain Relief
14233,ShopRite Original Fiber
14234,"ShopRite Sugar Free Fiber, Orange Flavor"
14235,Hand Sanitizer with Aloe
14236,Therapeutic Plus
14237,Wakefern
14238,Advanced Antiseptic
14239,ShopRite Anti Diarrheal
14240,ShopRite Antibacterial Moist WipesAntibacterial Moi
14241,ShopRite Antibacterial Moist Wipes
14242,ShopRite Infants Ibuprofen
14243,shoprite sinus congestion and pain
14244,ShopRite Adult Tussin
14245,"Diphenhydramine HCl, Zinc Acetate"
14246,ShopRite Stomach Relief
14247,ShopRite Clear Laxative
14248,ShopRite Severe Cold
14249,ShopRite Hydrocortisone
14250,ShopRite Complete
14251,shoprite milk of magnesia
14252,ShopRite Naproxen Sodium
14253,ShopRite Cold Multi Symptom
14254,ShopRite Migraine Formula
14255,ShopRite Childrens Allergy
14256,ShopRite Cough DM
14257,ShopRite Aspirin
14258,ShopRite Aller Ease
14259,ShopRite Tioconazole 1
14260,ShopRite Gas Relief
14261,ShopRite Pain Relief PM
14262,ShopRite Sleep-Aid
14263,shoprite nasal allergy
14264,ShopRite Allergy
14265,ShopRite Allergy Relief
14266,ShopRite Fiber Laxative
14267,ShopRite Non-Aspirin
14268,ShopRite Stool Softener
14269,shoprite mucus relief
14270,shoprite bacitracin
14271,ShopRite Arthritis Pain
14272,shoprite day calm severe
14273,ShopRite Ibuprofen
14274,ShopRite Anti Itch
14275,shoprite nasal four
14276,ShopRite Day Calm
14277,ShopRite Infants Simethicone
14278,shoprite esomeprazole magnesium
14279,ShopRite Childrens Multi Symptom Cold Relief
14280,ShopRite Childrens Cold and Allergy
14281,ShopRight Childrens Nighttime Cold and Cough
14282,ShopRite Omeprazole
14283,ShopRite Childrens Cold and Cough
14284,Kroger Value Aspirin
14285,MEIJER
14286,Meijer SPF 8
14287,Meijer Baby SPF 50
14288,Meijer SPF 30
14289,Meijer SPF 15
14290,Meijer Sport SPF 50
14291,Meijer kids SPF 50
14292,Meijer Oil Free 30
14293,Meijer Tropical SPF 4
14294,Meijer Oil Free Faces SPF 30
14295,Meijer SPF 70
14296,Meijer Sheer SPF 55
14297,Meijer Sheer SPF 15
14298,Meijer Suscreen SPF 8
14299,Meijer Sunscreen SPF 15
14300,MEIJER Sport SPF 30
14301,Meijer Burn Relief Aloe Vera Pain Relieving Gel
14302,Meijer Oil Free SPF 15
14303,NiteTime Cough DayTime Cough
14304,day time nitetime cough
14305,Meijer Oil Free SPF 30
14306,MEIJER ALOE GEL
14307,MEIJER CLEAR ZINC SPF 50
14308,MEIJER SPF 4 TANNING OIL
14309,Clean Apple
14310,zzz time
14311,ZZZTime
14312,Cherry Sore Throat Lozenges
14313,Creamy Petroleum
14314,Meijer Cherry Cough Drops
14315,Meijer Honey Lemon Cough Drops
14316,Meijer Menthol Cough Drops
14317,Meijer Softchews
14318,Childrens 24 hour allergy
14319,Meijer Triple Antibiotic Plus
14320,Throat Relief Pops
14321,NiteTime Sinus
14322,Meijer Sheer Moisturing SPF 30
14323,Cherry Antacid Soft Chews
14324,Meijer Enema
14325,Meijer AM Facial Moisturizing Broad Spectrum SPF 30 Sunscreen
14326,Antiseptic Rinse
14327,Undecylenic Acid Liquid
14328,Benzethonium chloride Plus Dyclonine hydrochloride
14329,Antacid and Anti-Gas Chew
14330,COLD RELIEF MULTI-SYMPTOM DAYTIME
14331,Meijer Cold and Hot Medicated
14332,Meijer Extra Strength Cold and Hot Medicated
14333,Pressure and Pain PE
14334,Baby Diaper Rash
14335,MEIJER MUSCLE ULTRA
14336,MEIJER COLD AND HOT THERAPY
14337,MEIJER CAPSAICIN
14338,Meijer Elements Advanced Firming and Anti-Wrinkle
14339,Acne Cleanser
14340,Meijer Medicated Heat
14341,Mucus and Sinus PE
14342,COLD RELIEF SEVERE HEAD CONGESTION
14343,cough and chest congestion
14344,cough syrup
14345,12 hour allergy d
14346,Meijer Tolnaftate
14347,Fresh Mint Dandruff
14348,Quick Wrinkle Repair Moisturizer Broad Spectrum SPF30
14349,MEIJER MEDICATED WIPES
14350,MEIJER MEDICATED PADS
14351,lubricating plus eye
14352,Meijer Elements Daily Facial Moisturizer
14353,Meijer Anti Itch
14354,Meijer Anti Itch Cream Plus
14355,Meijer Artificial Tears Lubricant Eye
14356,cold flu and sore throat
14357,Meijer Elements Long-Lasting Oil-Free
14358,Meijer Family Sport 30
14359,Meijer Cold Sore Treatment
14360,Meijer Clotrimazole Antifungal
14361,aller ease
14362,Lice Treament
14363,Tartar control
14364,"Cold and Sinus PE Pressure, Pain and Cold"
14365,Wonderblur Immediate Skin Smoothing Finishing Broad Spectrum SPF30
14366,NiteTime Cold Flu Relief
14367,head congestion
14368,Jock Itch Relief
14369,mucus and chest congestion
14370,elements anti aging vitamin complex
14371,"Cough and Sinus PE Pressure, Pain and Cough"
14372,daytime nitetime sinus
14373,Morning Fresh Hand Sanitizer
14374,Nitetime D
14375,Medicated Body Powder
14376,Rapid Release Pain Relief PM
14377,Day Time Sinus
14378,Meijer Lubricant Single Vial
14379,Meijer Maximum Strength Urinary Pain Relief
14380,Meijer Ultra Lubricant Eye
14381,Glistening Pear Hand Sainitizer
14382,Iodine Topical Solution
14383,Adult CF Cough
14384,Oral Analgesic
14385,No Touch Chest Rub
14386,Meijer Baby Tear Free SPF 50
14387,Meijer Sheer SPF 30
14388,Complete Lice Treatment
14389,24 hour allergy relief
14390,Mucus DM
14391,Meijer Elements 7-in-1 Anti-Aging Vitamin
14392,Meijer Maximum Strength Oral Pain Relief
14393,Meijer Lubricant Dry Eye
14394,Meijer Lubricating Eye
14395,Meijer Zinc SPF 50
14396,Pain Relief Pain Relief PM
14397,zinc cold therapy
14398,Moisturizer
14399,Meijer Intense Healing
14400,Meijer Baby Quick Relief Diaper Rash
14401,Itchy Scalp
14402,DayTime/NiteTime Severe Cold and Flu
14403,Children Pain Relief
14404,Allergy and Sinus PE
14405,Nite time Severe Cold and Flu
14406,Smooth Antacid
14407,Pain Relief Plus
14408,Medicated Pain Relief Patches
14409,Beauty Hydrating
14410,cough plus chest congestion
14411,childrens ibuprofen oral suspension
14412,Zinc Cold Remedy
14413,meijer Baby Tear Free SPF 50 CS
14414,Meijer Kids Tear Free SPF 50
14415,Meijer Elements Maximum Strength For Diaper Rash
14416,Meijer Anti-itch with Aloe
14417,Meijer Antibiotic Plus Pain Relief
14418,Dry Scalp
14419,pain relief and pain relief pm
14420,MEIJER PAIN RELIEF PATCHES
14421,congestion and headache
14422,Tussin Chest Congestion
14423,tussin cough dm
14424,Allegy Relief
14425,plus multi symptom cold
14426,Myo-Breathe
14427,Arnica Performance Gel
14428,Honey lemon menthol cough drop
14429,Publix
14430,Chewable Stomach Relief
14431,Advanced Citrus Antiseptic
14432,Complexion Enhancer SPF15
14433,Complexion Brightener SPF20
14434,Sunkiss
14435,Complexion Perfector BB SPF20
14436,Complexion Corrector SPF20
14437,Complexion Perfector BB SPF20 Medium
14438,Mineral UV Shield SPF30
14439,FIRSTLINE MEDICAL the i-stick Povidone-Iodine Antiseptic Ampules
14440,Amar Petroleum
14441,Amar
14442,Amar Vaporizing Chest Rub
14443,Amar Ice
14444,care one enema
14445,careone hemorrhoidal
14446,Careone Aloe and Vitamin E Hand Sanitizer
14447,careone fluticasone propionate
14448,care one pain relief
14449,CareOne Allergy and congestion relief
14450,Care One Cold Multi Symptom
14451,Fruit Smoothers Throat Drop
14452,CAREONE
14453,CareOne Childrens Acetaminophen
14454,CareOne Sinus Relief Severe
14455,care one allergy eye
14456,CareOne Sinus Plus Headache
14457,CareOne DayTime Cold and Flu
14458,careone anti itch
14459,Antacid Fruit Chews
14460,CARE ONE
14461,care one acid reducer
14462,Care One Ibuprofen PM
14463,Drowz Away
14464,CareOne Nighttime Sleep Aid
14465,grape throat relief pops
14466,careone suphedrine 12 hour relief
14467,Careone Lemon Meringue Hand Sanitizer
14468,care one ibuprofen
14469,Careone Vanilla Buttercream Hand Sanitizer
14470,Careone Vitamin E Hand Sanitizer
14471,CareOne Childrens Pain and Fever
14472,CareOne Acetaminophen
14473,care one nasal
14474,Multi-Symptom Cold and Flu
14475,Multi Symptom Nitetime
14476,care one ibuprofen ib
14477,Antifungal Foot
14478,care one ibuprofen cold and sinus
14479,CareOne Night TIme Cold and Flu
14480,CareOne Allergy Relief D
